2022-01-26 19:18:29 status half-configured libhtml-template-perl:all 2.97-1
2022-01-26 19:18:29 status installed libhtml-template-perl:all 2.97-1
2022-01-26 19:18:29 configure mariadb-client-10.3:amd64 1:10.3.31-0+deb10u1 <none>
2022-01-26 19:18:29 status unpacked mariadb-client-10.3:amd64 1:10.3.31-0+deb10u1
2022-01-26 19:18:29 status half-configured mariadb-client-10.3:amd64 1:10.3.31-0+deb10u1
2022-01-26 19:18:29 status installed mariadb-client-10.3:amd64 1:10.3.31-0+deb10u1
2022-01-26 19:18:29 configure mariadb-server-10.3:amd64 1:10.3.31-0+deb10u1 <none>
2022-01-26 19:18:29 status unpacked mariadb-server-10.3:amd64 1:10.3.31-0+deb10u1
2022-01-26 19:18:29 status half-configured mariadb-server-10.3:amd64 1:10.3.31-0+deb10u1
2022-01-26 19:18:33 status installed mariadb-server-10.3:amd64 1:10.3.31-0+deb10u1
2022-01-26 19:18:33 configure libcgi-fast-perl:all 1:2.13-1 <none>
2022-01-26 19:18:33 status unpacked libcgi-fast-perl:all 1:2.13-1
2022-01-26 19:18:33 status half-configured libcgi-fast-perl:all 1:2.13-1
2022-01-26 19:18:33 status installed libcgi-fast-perl:all 1:2.13-1
2022-01-26 19:18:33 configure mariadb-server:all 1:10.3.31-0+deb10u1 <none>
2022-01-26 19:18:33 status unpacked mariadb-server:all 1:10.3.31-0+deb10u1
2022-01-26 19:18:33 status half-configured mariadb-server:all 1:10.3.31-0+deb10u1
2022-01-26 19:18:33 status installed mariadb-server:all 1:10.3.31-0+deb10u1
2022-01-26 19:18:33 trigproc systemd:amd64 241-7~deb10u8 <none>
2022-01-26 19:18:33 status half-configured systemd:amd64 241-7~deb10u8
2022-01-26 19:18:34 status installed systemd:amd64 241-7~deb10u8
2022-01-26 19:18:34 trigproc man-db:amd64 2.8.5-2 <none>
2022-01-26 19:18:34 status half-configured man-db:amd64 2.8.5-2
2022-01-26 19:18:36 status installed man-db:amd64 2.8.5-2
2022-01-26 19:18:36 trigproc libc-bin:amd64 2.28-10 <none>
2022-01-26 19:18:36 status half-configured libc-bin:amd64 2.28-10
2022-01-26 19:18:36 status installed libc-bin:amd64 2.28-10
2022-01-26 19:24:19 startup archives unpack
2022-01-26 19:24:19 install apt-transport-https:all <none> 1.8.2.3
2022-01-26 19:24:19 status half-installed apt-transport-https:all 1.8.2.3
2022-01-26 19:24:19 status unpacked apt-transport-https:all 1.8.2.3
2022-01-26 19:24:19 install libglib2.0-0:amd64 <none> 2.58.3-2+deb10u3
2022-01-26 19:24:19 status triggers-pending libc-bin:amd64 2.28-10
2022-01-26 19:24:19 status half-installed libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:19 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:19 install libgirepository-1.0-1:amd64 <none> 1.58.3-2
2022-01-26 19:24:19 status half-installed libgirepository-1.0-1:amd64 1.58.3-2
2022-01-26 19:24:19 status unpacked libgirepository-1.0-1:amd64 1.58.3-2
2022-01-26 19:24:19 install gir1.2-glib-2.0:amd64 <none> 1.58.3-2
2022-01-26 19:24:19 status half-installed gir1.2-glib-2.0:amd64 1.58.3-2
2022-01-26 19:24:19 status unpacked gir1.2-glib-2.0:amd64 1.58.3-2
2022-01-26 19:24:19 install libpackagekit-glib2-18:amd64 <none> 1.1.12-5
2022-01-26 19:24:19 status half-installed libpackagekit-glib2-18:amd64 1.1.12-5
2022-01-26 19:24:19 status unpacked libpackagekit-glib2-18:amd64 1.1.12-5
2022-01-26 19:24:19 install gir1.2-packagekitglib-1.0:amd64 <none> 1.1.12-5
2022-01-26 19:24:19 status half-installed gir1.2-packagekitglib-1.0:amd64 1.1.12-5
2022-01-26 19:24:20 status unpacked gir1.2-packagekitglib-1.0:amd64 1.1.12-5
2022-01-26 19:24:20 install libstemmer0d:amd64 <none> 0+svn585-1+b2
2022-01-26 19:24:20 status half-installed libstemmer0d:amd64 0+svn585-1+b2
2022-01-26 19:24:20 status unpacked libstemmer0d:amd64 0+svn585-1+b2
2022-01-26 19:24:20 install libappstream4:amd64 <none> 0.12.5-1
2022-01-26 19:24:20 status half-installed libappstream4:amd64 0.12.5-1
2022-01-26 19:24:20 status unpacked libappstream4:amd64 0.12.5-1
2022-01-26 19:24:20 install libglib2.0-data:all <none> 2.58.3-2+deb10u3
2022-01-26 19:24:20 status half-installed libglib2.0-data:all 2.58.3-2+deb10u3
2022-01-26 19:24:20 status unpacked libglib2.0-data:all 2.58.3-2+deb10u3
2022-01-26 19:24:20 install libglib2.0-bin:amd64 <none> 2.58.3-2+deb10u3
2022-01-26 19:24:20 status half-installed libglib2.0-bin:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:20 status triggers-pending man-db:amd64 2.8.5-2
2022-01-26 19:24:20 status unpacked libglib2.0-bin:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:20 install libgstreamer1.0-0:amd64 <none> 1.14.4-1
2022-01-26 19:24:20 status half-installed libgstreamer1.0-0:amd64 1.14.4-1
2022-01-26 19:24:20 status unpacked libgstreamer1.0-0:amd64 1.14.4-1
2022-01-26 19:24:20 install libpolkit-gobject-1-0:amd64 <none> 0.105-25+deb10u1
2022-01-26 19:24:20 status half-installed libpolkit-gobject-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 status unpacked libpolkit-gobject-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 install libpolkit-agent-1-0:amd64 <none> 0.105-25+deb10u1
2022-01-26 19:24:20 status half-installed libpolkit-agent-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 status unpacked libpolkit-agent-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 install libpolkit-backend-1-0:amd64 <none> 0.105-25+deb10u1
2022-01-26 19:24:20 status half-installed libpolkit-backend-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 status unpacked libpolkit-backend-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 install policykit-1:amd64 <none> 0.105-25+deb10u1
2022-01-26 19:24:20 status half-installed policykit-1:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 status triggers-pending dbus:amd64 1.12.20-0+deb10u1
2022-01-26 19:24:20 status unpacked policykit-1:amd64 0.105-25+deb10u1
2022-01-26 19:24:20 install packagekit:amd64 <none> 1.1.12-5
2022-01-26 19:24:20 status half-installed packagekit:amd64 1.1.12-5
2022-01-26 19:24:20 status unpacked packagekit:amd64 1.1.12-5
2022-01-26 19:24:21 install packagekit-tools:amd64 <none> 1.1.12-5
2022-01-26 19:24:21 status half-installed packagekit-tools:amd64 1.1.12-5
2022-01-26 19:24:21 status unpacked packagekit-tools:amd64 1.1.12-5
2022-01-26 19:24:21 install python3-dbus:amd64 <none> 1.2.8-3
2022-01-26 19:24:21 status half-installed python3-dbus:amd64 1.2.8-3
2022-01-26 19:24:21 status unpacked python3-dbus:amd64 1.2.8-3
2022-01-26 19:24:21 install python3-distro-info:all <none> 0.21
2022-01-26 19:24:21 status half-installed python3-distro-info:all 0.21
2022-01-26 19:24:21 status unpacked python3-distro-info:all 0.21
2022-01-26 19:24:21 install python3-gi:amd64 <none> 3.30.4-1
2022-01-26 19:24:21 status half-installed python3-gi:amd64 3.30.4-1
2022-01-26 19:24:21 status unpacked python3-gi:amd64 3.30.4-1
2022-01-26 19:24:21 install python3-software-properties:all <none> 0.96.20.2-2
2022-01-26 19:24:21 status half-installed python3-software-properties:all 0.96.20.2-2
2022-01-26 19:24:21 status unpacked python3-software-properties:all 0.96.20.2-2
2022-01-26 19:24:21 install shared-mime-info:amd64 <none> 1.10-1
2022-01-26 19:24:21 status half-installed shared-mime-info:amd64 1.10-1
2022-01-26 19:24:21 status unpacked shared-mime-info:amd64 1.10-1
2022-01-26 19:24:21 install software-properties-common:all <none> 0.96.20.2-2
2022-01-26 19:24:21 status half-installed software-properties-common:all 0.96.20.2-2
2022-01-26 19:24:21 status unpacked software-properties-common:all 0.96.20.2-2
2022-01-26 19:24:21 install unattended-upgrades:all <none> 1.11.2
2022-01-26 19:24:21 status half-installed unattended-upgrades:all 1.11.2
2022-01-26 19:24:21 status triggers-pending systemd:amd64 241-7~deb10u8
2022-01-26 19:24:21 status unpacked unattended-upgrades:all 1.11.2
2022-01-26 19:24:21 install xdg-user-dirs:amd64 <none> 0.17-2
2022-01-26 19:24:21 status half-installed xdg-user-dirs:amd64 0.17-2
2022-01-26 19:24:21 status unpacked xdg-user-dirs:amd64 0.17-2
2022-01-26 19:24:21 startup packages configure
2022-01-26 19:24:21 configure apt-transport-https:all 1.8.2.3 <none>
2022-01-26 19:24:21 status unpacked apt-transport-https:all 1.8.2.3
2022-01-26 19:24:21 status half-configured apt-transport-https:all 1.8.2.3
2022-01-26 19:24:21 status installed apt-transport-https:all 1.8.2.3
2022-01-26 19:24:21 configure xdg-user-dirs:amd64 0.17-2 <none>
2022-01-26 19:24:21 status unpacked xdg-user-dirs:amd64 0.17-2
2022-01-26 19:24:21 status half-configured xdg-user-dirs:amd64 0.17-2
2022-01-26 19:24:21 status installed xdg-user-dirs:amd64 0.17-2
2022-01-26 19:24:21 configure libglib2.0-0:amd64 2.58.3-2+deb10u3 <none>
2022-01-26 19:24:21 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:21 status half-configured libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:21 status installed libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:21 configure libpackagekit-glib2-18:amd64 1.1.12-5 <none>
2022-01-26 19:24:21 status unpacked libpackagekit-glib2-18:amd64 1.1.12-5
2022-01-26 19:24:21 status half-configured libpackagekit-glib2-18:amd64 1.1.12-5
2022-01-26 19:24:21 status installed libpackagekit-glib2-18:amd64 1.1.12-5
2022-01-26 19:24:21 configure libglib2.0-data:all 2.58.3-2+deb10u3 <none>
2022-01-26 19:24:21 status unpacked libglib2.0-data:all 2.58.3-2+deb10u3
2022-01-26 19:24:21 status half-configured libglib2.0-data:all 2.58.3-2+deb10u3
2022-01-26 19:24:21 status installed libglib2.0-data:all 2.58.3-2+deb10u3
2022-01-26 19:24:21 configure python3-software-properties:all 0.96.20.2-2 <none>
2022-01-26 19:24:21 status unpacked python3-software-properties:all 0.96.20.2-2
2022-01-26 19:24:21 status half-configured python3-software-properties:all 0.96.20.2-2
2022-01-26 19:24:21 status installed python3-software-properties:all 0.96.20.2-2
2022-01-26 19:24:21 configure shared-mime-info:amd64 1.10-1 <none>
2022-01-26 19:24:21 status unpacked shared-mime-info:amd64 1.10-1
2022-01-26 19:24:21 status half-configured shared-mime-info:amd64 1.10-1
2022-01-26 19:24:24 status installed shared-mime-info:amd64 1.10-1
2022-01-26 19:24:24 configure libgirepository-1.0-1:amd64 1.58.3-2 <none>
2022-01-26 19:24:24 status unpacked libgirepository-1.0-1:amd64 1.58.3-2
2022-01-26 19:24:24 status half-configured libgirepository-1.0-1:amd64 1.58.3-2
2022-01-26 19:24:24 status installed libgirepository-1.0-1:amd64 1.58.3-2
2022-01-26 19:24:24 configure libstemmer0d:amd64 0+svn585-1+b2 <none>
2022-01-26 19:24:24 status unpacked libstemmer0d:amd64 0+svn585-1+b2
2022-01-26 19:24:24 status half-configured libstemmer0d:amd64 0+svn585-1+b2
2022-01-26 19:24:24 status installed libstemmer0d:amd64 0+svn585-1+b2
2022-01-26 19:24:24 configure python3-distro-info:all 0.21 <none>
2022-01-26 19:24:24 status unpacked python3-distro-info:all 0.21
2022-01-26 19:24:24 status half-configured python3-distro-info:all 0.21
2022-01-26 19:24:25 status installed python3-distro-info:all 0.21
2022-01-26 19:24:25 configure libpolkit-gobject-1-0:amd64 0.105-25+deb10u1 <none>
2022-01-26 19:24:25 status unpacked libpolkit-gobject-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:25 status half-configured libpolkit-gobject-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:25 status installed libpolkit-gobject-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:25 configure libgstreamer1.0-0:amd64 1.14.4-1 <none>
2022-01-26 19:24:25 status unpacked libgstreamer1.0-0:amd64 1.14.4-1
2022-01-26 19:24:25 status half-configured libgstreamer1.0-0:amd64 1.14.4-1
2022-01-26 19:24:25 status installed libgstreamer1.0-0:amd64 1.14.4-1
2022-01-26 19:24:25 configure python3-dbus:amd64 1.2.8-3 <none>
2022-01-26 19:24:25 status unpacked python3-dbus:amd64 1.2.8-3
2022-01-26 19:24:25 status half-configured python3-dbus:amd64 1.2.8-3
2022-01-26 19:24:25 status installed python3-dbus:amd64 1.2.8-3
2022-01-26 19:24:25 configure libpolkit-backend-1-0:amd64 0.105-25+deb10u1 <none>
2022-01-26 19:24:25 status unpacked libpolkit-backend-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:25 status half-configured libpolkit-backend-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:25 status installed libpolkit-backend-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:25 configure libglib2.0-bin:amd64 2.58.3-2+deb10u3 <none>
2022-01-26 19:24:25 status unpacked libglib2.0-bin:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:25 status half-configured libglib2.0-bin:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:25 status installed libglib2.0-bin:amd64 2.58.3-2+deb10u3
2022-01-26 19:24:25 configure libappstream4:amd64 0.12.5-1 <none>
2022-01-26 19:24:25 status unpacked libappstream4:amd64 0.12.5-1
2022-01-26 19:24:25 status half-configured libappstream4:amd64 0.12.5-1
2022-01-26 19:24:25 status installed libappstream4:amd64 0.12.5-1
2022-01-26 19:24:25 configure unattended-upgrades:all 1.11.2 <none>
2022-01-26 19:24:25 status unpacked unattended-upgrades:all 1.11.2
2022-01-26 19:24:25 status half-configured unattended-upgrades:all 1.11.2
2022-01-26 19:24:27 status installed unattended-upgrades:all 1.11.2
2022-01-26 19:24:27 configure gir1.2-glib-2.0:amd64 1.58.3-2 <none>
2022-01-26 19:24:27 status unpacked gir1.2-glib-2.0:amd64 1.58.3-2
2022-01-26 19:24:27 status half-configured gir1.2-glib-2.0:amd64 1.58.3-2
2022-01-26 19:24:27 status installed gir1.2-glib-2.0:amd64 1.58.3-2
2022-01-26 19:24:27 configure libpolkit-agent-1-0:amd64 0.105-25+deb10u1 <none>
2022-01-26 19:24:27 status unpacked libpolkit-agent-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:27 status half-configured libpolkit-agent-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:27 status installed libpolkit-agent-1-0:amd64 0.105-25+deb10u1
2022-01-26 19:24:27 configure policykit-1:amd64 0.105-25+deb10u1 <none>
2022-01-26 19:24:27 status unpacked policykit-1:amd64 0.105-25+deb10u1
2022-01-26 19:24:27 status half-configured policykit-1:amd64 0.105-25+deb10u1
2022-01-26 19:24:27 status installed policykit-1:amd64 0.105-25+deb10u1
2022-01-26 19:24:27 configure gir1.2-packagekitglib-1.0:amd64 1.1.12-5 <none>
2022-01-26 19:24:27 status unpacked gir1.2-packagekitglib-1.0:amd64 1.1.12-5
2022-01-26 19:24:27 status half-configured gir1.2-packagekitglib-1.0:amd64 1.1.12-5
2022-01-26 19:24:27 status installed gir1.2-packagekitglib-1.0:amd64 1.1.12-5
2022-01-26 19:24:27 configure python3-gi:amd64 3.30.4-1 <none>
2022-01-26 19:24:27 status unpacked python3-gi:amd64 3.30.4-1
2022-01-26 19:24:27 status half-configured python3-gi:amd64 3.30.4-1
2022-01-26 19:24:28 status installed python3-gi:amd64 3.30.4-1
2022-01-26 19:24:28 configure packagekit:amd64 1.1.12-5 <none>
2022-01-26 19:24:28 status unpacked packagekit:amd64 1.1.12-5
2022-01-26 19:24:28 status half-configured packagekit:amd64 1.1.12-5
2022-01-26 19:24:28 status installed packagekit:amd64 1.1.12-5
2022-01-26 19:24:28 configure packagekit-tools:amd64 1.1.12-5 <none>
2022-01-26 19:24:28 status unpacked packagekit-tools:amd64 1.1.12-5
2022-01-26 19:24:28 status half-configured packagekit-tools:amd64 1.1.12-5
2022-01-26 19:24:28 status installed packagekit-tools:amd64 1.1.12-5
2022-01-26 19:24:28 configure software-properties-common:all 0.96.20.2-2 <none>
2022-01-26 19:24:28 status unpacked software-properties-common:all 0.96.20.2-2
2022-01-26 19:24:28 status half-configured software-properties-common:all 0.96.20.2-2
2022-01-26 19:24:28 status installed software-properties-common:all 0.96.20.2-2
2022-01-26 19:24:28 trigproc libc-bin:amd64 2.28-10 <none>
2022-01-26 19:24:28 status half-configured libc-bin:amd64 2.28-10
2022-01-26 19:24:28 status installed libc-bin:amd64 2.28-10
2022-01-26 19:24:28 trigproc systemd:amd64 241-7~deb10u8 <none>
2022-01-26 19:24:28 status half-configured systemd:amd64 241-7~deb10u8
2022-01-26 19:24:28 status installed systemd:amd64 241-7~deb10u8
2022-01-26 19:24:28 trigproc man-db:amd64 2.8.5-2 <none>
2022-01-26 19:24:28 status half-configured man-db:amd64 2.8.5-2
2022-01-26 19:24:29 status installed man-db:amd64 2.8.5-2
2022-01-26 19:24:29 trigproc dbus:amd64 1.12.20-0+deb10u1 <none>
2022-01-26 19:24:29 status half-configured dbus:amd64 1.12.20-0+deb10u1
2022-01-26 19:24:29 status installed dbus:amd64 1.12.20-0+deb10u1
2022-01-26 19:27:56 startup archives unpack
2022-01-26 19:27:56 install libassuan0:amd64 <none> 2.5.2-1
2022-01-26 19:27:56 status triggers-pending libc-bin:amd64 2.28-10
2022-01-26 19:27:56 status half-installed libassuan0:amd64 2.5.2-1
2022-01-26 19:27:56 status unpacked libassuan0:amd64 2.5.2-1
2022-01-26 19:27:56 install gpgconf:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gpgconf:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status triggers-pending man-db:amd64 2.8.5-2
2022-01-26 19:27:56 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install libksba8:amd64 <none> 1.3.5-2
2022-01-26 19:27:56 status half-installed libksba8:amd64 1.3.5-2
2022-01-26 19:27:56 status unpacked libksba8:amd64 1.3.5-2
2022-01-26 19:27:56 install libnpth0:amd64 <none> 1.6-1
2022-01-26 19:27:56 status half-installed libnpth0:amd64 1.6-1
2022-01-26 19:27:56 status unpacked libnpth0:amd64 1.6-1
2022-01-26 19:27:56 install dirmngr:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed dirmngr:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked dirmngr:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install gnupg-l10n:all <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gnupg-l10n:all 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2022-01-26 19:27:56 install gnupg-utils:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gnupg-utils:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install gpg:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gpg:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gpg:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install pinentry-curses:amd64 <none> 1.1.0-2
2022-01-26 19:27:56 status half-installed pinentry-curses:amd64 1.1.0-2
2022-01-26 19:27:56 status unpacked pinentry-curses:amd64 1.1.0-2
2022-01-26 19:27:56 install gpg-agent:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gpg-agent:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gpg-agent:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install gpg-wks-client:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install gpg-wks-server:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install gpgsm:amd64 <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gpgsm:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gpgsm:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:56 install gnupg:all <none> 2.2.12-1+deb10u1
2022-01-26 19:27:56 status half-installed gnupg:all 2.2.12-1+deb10u1
2022-01-26 19:27:56 status unpacked gnupg:all 2.2.12-1+deb10u1
2022-01-26 19:27:56 startup packages configure
2022-01-26 19:27:56 configure libksba8:amd64 1.3.5-2 <none>
2022-01-26 19:27:56 status unpacked libksba8:amd64 1.3.5-2
2022-01-26 19:27:56 status half-configured libksba8:amd64 1.3.5-2
2022-01-26 19:27:56 status installed libksba8:amd64 1.3.5-2
2022-01-26 19:27:56 configure libnpth0:amd64 1.6-1 <none>
2022-01-26 19:27:56 status unpacked libnpth0:amd64 1.6-1
2022-01-26 19:27:57 status half-configured libnpth0:amd64 1.6-1
2022-01-26 19:27:57 status installed libnpth0:amd64 1.6-1
2022-01-26 19:27:57 configure libassuan0:amd64 2.5.2-1 <none>
2022-01-26 19:27:57 status unpacked libassuan0:amd64 2.5.2-1
2022-01-26 19:27:57 status half-configured libassuan0:amd64 2.5.2-1
2022-01-26 19:27:57 status installed libassuan0:amd64 2.5.2-1
2022-01-26 19:27:57 configure gnupg-l10n:all 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gnupg-l10n:all 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gnupg-l10n:all 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure gpgconf:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gpgconf:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gpgconf:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure gpg:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gpg:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gpg:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gpg:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure gnupg-utils:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gnupg-utils:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gnupg-utils:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure pinentry-curses:amd64 1.1.0-2 <none>
2022-01-26 19:27:57 status unpacked pinentry-curses:amd64 1.1.0-2
2022-01-26 19:27:57 status half-configured pinentry-curses:amd64 1.1.0-2
2022-01-26 19:27:57 status installed pinentry-curses:amd64 1.1.0-2
2022-01-26 19:27:57 configure gpg-agent:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gpg-agent:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gpg-agent:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gpg-agent:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure gpgsm:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gpgsm:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gpgsm:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gpgsm:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure dirmngr:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked dirmngr:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured dirmngr:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed dirmngr:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure gpg-wks-server:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure gpg-wks-client:amd64 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-01-26 19:27:57 configure gnupg:all 2.2.12-1+deb10u1 <none>
2022-01-26 19:27:57 status unpacked gnupg:all 2.2.12-1+deb10u1
2022-01-26 19:27:57 status half-configured gnupg:all 2.2.12-1+deb10u1
2022-01-26 19:27:57 status installed gnupg:all 2.2.12-1+deb10u1
2022-01-26 19:27:57 trigproc man-db:amd64 2.8.5-2 <none>
2022-01-26 19:27:57 status half-configured man-db:amd64 2.8.5-2
2022-01-26 19:27:57 status installed man-db:amd64 2.8.5-2
2022-01-26 19:27:57 trigproc libc-bin:amd64 2.28-10 <none>
2022-01-26 19:27:57 status half-configured libc-bin:amd64 2.28-10
2022-01-26 19:27:57 status installed libc-bin:amd64 2.28-10
2022-01-26 19:34:55 startup archives unpack
2022-01-26 19:34:55 install php-common:all <none> 2:92+0~20220117.43+debian10~1.gbpe0d14e
2022-01-26 19:34:55 status half-installed php-common:all 2:92+0~20220117.43+debian10~1.gbpe0d14e
2022-01-26 19:34:55 status unpacked php-common:all 2:92+0~20220117.43+debian10~1.gbpe0d14e
2022-01-26 19:34:55 install php8.0-common:amd64 <none> 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 status half-installed php8.0-common:amd64 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 status unpacked php8.0-common:amd64 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 install php8.0-opcache:amd64 <none> 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 status half-installed php8.0-opcache:amd64 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 status unpacked php8.0-opcache:amd64 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 install php8.0-readline:amd64 <none> 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 status half-installed php8.0-readline:amd64 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 status unpacked php8.0-readline:amd64 8.0.14-1+0~20211220.28+debian10~1.gbpad68c7
2022-01-26 19:34:55 upgrade libpcre2-8-0:amd64 10.32-5 10.39-2+0~20211122.14+debian10~1.gbp0d570b
2022-01-26 19:34:55 status triggers-pending libc-bin:amd64 2.28-10
2022-01-26 19:34:55 status half-configured libpcre2-8-0:amd64 10.32-5
2022-01-26 19:34:55 status unpacked libpcre2-8-0:amd64 10.32-5
2022-01-26 19:34:55 status half-installed libpcre2-8-0:amd64 10.32-5
